0	-1	0	650	584739563
0	-1	0	440	936115430
1	1	114.58	510	196663316
1	1	114.13	240	854584080
0	1	0	280	848456353
0	1	0	920	775605430
1	1	114.52	610	236106690
0	-1	0	890	924381728
1	1	114.82	440	823709564
1	1	114.77	910	170671350
0	1	0	240	332246311
1	-1	114.67	850	997397583
0	-1	0	1070	140250217
0	1	0	690	689364784
1	1	114.28	400	559332206
0	1	0	560	865447970
0	-1	0	980	187992275
0	1	0	520	584177571
0	-1	0	1050	616914324
1	-1	114.71	210	355419699
1	-1	114.51	200	885966209
0	1	0	720	290144401
0	1	0	420	502861884
1	1	114.98	620	499383207
0	1	0	940	164367828
0	1	0	620	426665411
0	-1	0	270	717311709
1	1	114.62	220	447572036
1	-1	114.84	940	150933449
0	-1	0	520	191877377
1	-1	114.33	530	783343523
1	-1	114.76	400	654106107
0	-1	0	780	137752216
0	1	0	250	943399376
0	1	0	260	145744790
0	1	0	180	944044857
0	1	0	610	901643236
0	-1	0	670	245148903
1	-1	114.34	870	784056926
1	1	114.16	620	939049425
1	1	114.73	1030	825884233
1	1	114.93	290	891643375
0	1	0	550	708289690
0	1	0	410	920628847
0	-1	0	470	530679587
1	-1	114.67	820	521907215
0	-1	0	820	562108698
0	-1	0	410	188674300
0	1	0	490	725272449
1	-1	114.77	950	460859760
1	1	114.58	190	423053191
0	1	0	670	526753637
0	-1	0	750	845813149
1	-1	114.27	750	778424453
1	1	114.5	510	934474186
1	-1	114.09	490	479589791
1	-1	114.14	270	814633346
0	1	0	890	262029270
0	1	0	840	916318048
1	1	114.69	970	535468770
0	-1	0	720	137857684
0	1	0	480	430956301
0	1	0	770	547022192
1	-1	114.09	570	729625902
0	1	0	860	481669972
1	-1	114.1	1030	871324313
1	1	114.93	570	346440602
1	1	114.65	860	492951266
0	1	0	990	340857188
0	-1	0	890	408513029
1	1	114.74	120	138280111
0	-1	0	1040	938004024
0	-1	0	840	918920475
1	1	114.1	540	477924566
0	1	0	140	921742979
1	-1	114.95	300	297054308
1	1	114.61	460	207493703
1	1	114.81	900	150328589
0	1	0	820	231228802
1	1	114.92	240	378288288
0	-1	0	1040	263880373
0	1	0	1080	844490013
0	1	0	930	939735493
0	-1	0	270	599950116
0	-1	0	760	162923798
1	1	114.85	670	800463649
1	-1	114.08	1000	537667683
0	-1	0	120	294746876
0	-1	0	370	410557931
1	-1	114.79	340	500155763
0	-1	0	270	617294589
0	-1	0	520	871355755
0	1	0	710	194735689
0	1	0	780	957752438
1	-1	114.66	870	996542698
1	-1	114.47	260	225006196
0	-1	0	180	366029125
1	1	114.79	340	195361153
0	-1	0	710	679487751
0	-1	0	990	991921674
0	-1	0	280	197143581
0	1	0	810	277802260
1	-1	114.79	940	512134194
1	-1	114.4	490	992585827
1	1	114.92	160	659173587
0	-1	0	550	208095058
0	-1	0	130	827430037
0	1	0	640	129117835
1	-1	114.19	610	303948529
0	-1	0	400	427568847
1	-1	114.69	770	230889629
0	-1	0	690	622860655
1	1	114.4	1000	565717027
0	1	0	190	577564523
0	-1	0	660	245722086
0	1	0	720	929990344
1	-1	114.39	360	684740531
0	-1	0	640	288225880
0	1	0	170	916086504
0	-1	0	350	310895905
0	1	0	350	987024199
0	1	0	920	866942894
0	-1	0	140	950518614
1	1	114.02	220	766309281
0	-1	0	460	890062362
0	1	0	260	850796749
1	1	114.11	290	980387822
1	1	114.22	850	134931870
0	1	0	290	655127707
0	1	0	140	293936736
0	-1	0	780	981667337
0	-1	0	640	271070560
1	-1	114.06	500	518617701
1	1	114.39	130	387349441
0	-1	0	1040	771025149
1	-1	114.5	520	283791838
0	-1	0	690	264423324
1	-1	114.23	100	867303244
0	-1	0	900	521951022
0	1	0	460	797746445
1	1	114.97	330	309366359
1	1	114.13	590	284331660
1	-1	114.72	840	127218941
1	1	114.74	270	874391614
0	-1	0	600	285603219
1	1	114.43	420	579048953
0	1	0	910	323192207
1	1	114.01	410	581802979
0	1	0	700	384111426
1	1	114.9	730	603054539
0	-1	0	650	174888353
0	-1	0	930	873038224
0	1	0	300	838597619
0	1	0	540	374512008
1	-1	114.33	360	765761334
1	-1	114.89	980	905660804
1	-1	114.97	340	557153505
0	1	0	520	905836085
0	1	0	760	631651953
1	-1	114.64	510	176352968
1	1	114.37	690	319428060
0	-1	0	200	222380772
1	-1	114.15	580	399947022
1	-1	114.42	990	783152434
0	-1	0	710	125887170
0	1	0	920	128661616
1	1	114.88	250	814754012
1	-1	114.9	1090	403043167
0	1	0	130	183397511
0	1	0	420	164798332
0	-1	0	230	131346890
0	1	0	310	432981338
0	-1	0	380	696348659
0	1	0	640	294155539
0	1	0	530	279632734
1	1	114.9	630	721788539
1	-1	114.24	750	585723297
1	1	114.92	950	314612240
1	-1	114.26	120	421452103
0	1	0	990	326784265
1	1	114.75	400	305544071
1	1	114.48	440	135069755
1	-1	114.69	720	325827386
0	1	0	180	302208988
0	-1	0	450	938756689
0	-1	0	1090	803288933
1	-1	114.82	410	302880142
1	-1	114.38	440	519553136
0	1	0	850	771341931
1	-1	114.91	300	184277430
0	-1	0	800	974618875
1	1	114.18	970	175483481
0	1	0	540	452872724
1	-1	114.89	680	549472123
1	1	114.34	160	151044119
1	-1	114.53	220	810765769
1	-1	114.91	310	136885755
1	1	114.18	290	148899649
0	1	0	580	249225177
1	-1	114.68	260	236008806
1	-1	114.44	510	442542857
0	1	0	750	317251029
0	1	0	920	671101392
0	1	0	160	969651402
0	-1	0	680	503892090
0	-1	0	130	337636063
1	-1	114.97	850	508856438
0	-1	0	810	107907495
1	1	114.17	460	875785539
0	1	0	550	204183478
1	1	114.07	500	781070640
0	1	0	110	432582120
1	-1	114.01	710	603069305
0	-1	0	850	554964010
1	1	114.78	670	826692531
1	-1	114.46	900	270077916
0	-1	0	130	955853365
1	-1	114.08	780	337857137
1	-1	114.51	370	637611404
0	1	0	170	232120230
0	-1	0	310	656596686
0	1	0	750	132745453
1	1	114.59	370	865207417
0	1	0	240	605576021
0	-1	0	910	460143253
1	-1	114.47	390	822979373
0	1	0	530	766667532
0	-1	0	740	806877316
0	-1	0	510	673752497
1	-1	114.24	560	135641868
0	-1	0	830	149811375
1	1	114.3	580	284976501
1	-1	114.63	910	637275778
0	1	0	180	398522523
0	1	0	450	446336714
0	1	0	1070	350491624
0	-1	0	850	292952954
0	1	0	440	615982427
0	1	0	120	750424869
0	-1	0	1070	503822571
1	-1	114.68	930	774736670
0	1	0	400	954392097
1	1	114.85	860	694683729
1	1	114.89	320	180490212
1	1	114.2	590	111925710
0	1	0	730	629678704
0	-1	0	300	207733826
1	-1	114.98	880	127251590
1	-1	114.7	430	230180323
0	1	0	320	152676826
0	1	0	580	521239055
0	1	0	660	209362719
0	1	0	750	347595818
0	-1	0	740	415020863
0	1	0	350	973116156
1	1	114.29	350	903270897
0	-1	0	450	674047863
0	1	0	1090	828767213
0	-1	0	530	433872226
1	-1	114.7	140	696148096
0	1	0	380	868834577
0	1	0	530	220429297
0	1	0	300	782468867
0	1	0	960	911700047
1	1	114.89	940	278796372
0	-1	0	770	186908386
0	1	0	910	287137623
0	-1	0	670	921238526
0	1	0	550	577811754
1	-1	114.05	490	635831460
0	-1	0	110	183728302
1	1	114.4	1090	825500895
0	-1	0	550	469810856
1	-1	114.46	540	598349842
0	1	0	340	978827584
0	-1	0	140	866581870
0	-1	0	970	160704752
1	-1	114.17	290	177894379
0	1	0	320	887018589
0	-1	0	760	661211488
0	-1	0	480	397242405
1	-1	114.74	810	683030968
0	-1	0	890	822754124
1	-1	114.44	160	960567176
1	1	114.8	210	955365676
0	-1	0	520	342634006
0	-1	0	710	880724312
0	-1	0	900	295128350
0	1	0	230	202058352
0	-1	0	610	369881196
1	-1	114.5	770	441643965
1	1	114.26	720	346069693
1	-1	114.92	890	855929782
0	1	0	860	290857385
0	-1	0	800	466997275
1	1	114.41	940	309944870
1	1	114.74	230	714904979
0	1	0	520	415984714
0	1	0	910	163005700
0	1	0	760	107681412
0	-1	0	150	108074856
0	-1	0	180	792206688
1	-1	114.93	640	136393683
0	1	0	570	233200369
0	-1	0	240	246954019
0	-1	0	860	808722856
0	1	0	860	132994561
0	1	0	300	976736313
1	-1	114.82	600	373802955
1	-1	114.61	390	373951682
1	1	114.11	200	627024486
1	-1	114.45	910	308053288
0	-1	0	300	811888815
1	1	114.89	950	281412211
0	1	0	410	102488816
0	1	0	810	870561124
0	1	0	610	111291268
0	1	0	630	354286768
0	-1	0	330	518013947
1	-1	114.36	760	608400604
1	1	114.93	730	309821478
0	1	0	430	243661387
1	1	114.74	490	962613761
0	1	0	300	545397355
0	-1	0	710	829866856
0	1	0	100	916347974
1	-1	114.31	350	817620791
0	-1	0	160	199216316
1	1	114.49	210	185942874
0	1	0	560	374699185
1	-1	114.76	850	508933638
0	1	0	610	344510848
1	1	114.09	880	192053549
0	1	0	800	245955254
1	-1	114.02	340	863737263
1	1	114.02	220	122646600
1	1	114.37	480	988235338
1	-1	114.08	190	319404532
0	-1	0	990	611288587
0	-1	0	130	437877480
0	1	0	460	412876564
1	1	114.83	930	539505520
1	-1	114.7	420	431641733
0	1	0	980	609527405
0	1	0	1050	776438349
